"","cruise_int","Date_M","Lat_M","Lon_M","date","year","X","mean.sst","stdev.sst","n","satellite.date","requested.lon.min","requested.lon.max","requested.lat.min","requested.lat.max","requested.date","median.sst","mad.sst","mean chlorophyll","stdev chlorophyll","n","satellite date","requested lon min","requested lon max","requested lat min","requested lat max","requested date","median chlorophyll","mad chlorophyll"
"76",1.1491,20051123,27.90386055,-112.24876059,2005-11-23,"2005",76,NA,NA,0,"2005-11-23 12:00:00",-112.34876059,-112.14876059,27.80386055,28.00386055,13110,NA,NA,NA,NA,0,"2005-11-23 12:00:00",-112.34876059,-112.14876059,27.80386055,28.00386055,13110,NA,NA
"77",1.1492,20051123,27.89868732,-112.25706542,2005-11-23,"2005",77,NA,NA,0,"2005-11-23 12:00:00",-112.35706542,-112.15706542,27.79868732,27.99868732,13110,NA,NA,NA,NA,0,"2005-11-23 12:00:00",-112.35706542,-112.15706542,27.79868732,27.99868732,13110,NA,NA
"78",1.1493,20051123,27.89352129,-112.26535326,2005-11-23,"2005",78,NA,NA,0,"2005-11-23 12:00:00",-112.36535326,-112.16535326,27.79352129,27.99352129,13110,NA,NA,NA,NA,0,"2005-11-23 12:00:00",-112.36535326,-112.16535326,27.79352129,27.99352129,13110,NA,NA
"79",1.1494,20051123,27.88822527,-112.27358372,2005-11-23,"2005",79,NA,NA,0,"2005-11-23 12:00:00",-112.37358372,-112.17358372,27.78822527,27.98822527,13110,NA,NA,NA,NA,0,"2005-11-23 12:00:00",-112.37358372,-112.17358372,27.78822527,27.98822527,13110,NA,NA
"80",1.1495,20051123,27.88292557,-112.2817503,2005-11-23,"2005",80,NA,NA,0,"2005-11-23 12:00:00",-112.3817503,-112.1817503,27.78292557,27.98292557,13110,NA,NA,NA,NA,0,"2005-11-23 12:00:00",-112.3817503,-112.1817503,27.78292557,27.98292557,13110,NA,NA
"81",1.1496,20051123,27.87761959,-112.28998845,2005-11-23,"2005",81,NA,NA,0,"2005-11-23 12:00:00",-112.38998845,-112.18998845,27.77761959,27.97761959,13110,NA,NA,NA,NA,0,"2005-11-23 12:00:00",-112.38998845,-112.18998845,27.77761959,27.97761959,13110,NA,NA
"82",1.1497,20051123,27.87232895,-112.29813812,2005-11-23,"2005",82,NA,NA,0,"2005-11-23 12:00:00",-112.39813812,-112.19813812,27.77232895,27.97232895,13110,NA,NA,NA,NA,0,"2005-11-23 12:00:00",-112.39813812,-112.19813812,27.77232895,27.97232895,13110,NA,NA
"83",1.1498,20051123,27.86690242,-112.3062583,2005-11-23,"2005",83,NA,NA,0,"2005-11-23 12:00:00",-112.4062583,-112.2062583,27.76690242,27.96690242,13110,NA,NA,1.9559999704361,NA,1,"2005-11-23 12:00:00",-112.4062583,-112.2062583,27.76690242,27.96690242,13110,1.9559999704361,0
"84",1.1499,20051123,27.86141488,-112.3143657,2005-11-23,"2005",84,NA,NA,0,"2005-11-23 12:00:00",-112.4062583,-112.2062583,27.76690242,27.96690242,13110,NA,NA,1.9559999704361,NA,1,"2005-11-23 12:00:00",-112.4062583,-112.2062583,27.76690242,27.96690242,13110,1.9559999704361,0
"85",1.15,20051123,27.85600038,-112.32244882,2005-11-23,"2005",85,NA,NA,0,"2005-11-23 12:00:00",-112.42244882,-112.22244882,27.75600038,27.95600038,13110,NA,NA,1.86516664425532,0.659702140886966,6,"2005-11-23 12:00:00",-112.42244882,-112.22244882,27.75600038,27.95600038,13110,1.9559999704361,0.575990063238144
"86",1.1501,20051123,27.85062804,-112.33051412,2005-11-23,"2005",86,NA,NA,0,"2005-11-23 12:00:00",-112.42244882,-112.22244882,27.75600038,27.95600038,13110,NA,NA,1.86516664425532,0.659702140886966,6,"2005-11-23 12:00:00",-112.42244882,-112.22244882,27.75600038,27.95600038,13110,1.9559999704361,0.575990063238144
"87",1.1502,20051123,27.84522884,-112.33883439,2005-11-23,"2005",87,NA,NA,0,"2005-11-23 12:00:00",-112.43883439,-112.23883439,27.74522884,27.94522884,13110,NA,NA,1.88999997652494,0.708064220515272,13,"2005-11-23 12:00:00",-112.43883439,-112.23883439,27.74522884,27.94522884,13110,1.9559999704361,1.15198012647629
"88",1.1503,20051123,27.8399907,-112.34701278,2005-11-23,"2005",88,NA,NA,0,"2005-11-23 12:00:00",-112.44701278,-112.24701278,27.7399907,27.9399907,13110,NA,NA,2.03499997916975,0.829874659463041,19,"2005-11-23 12:00:00",-112.44701278,-112.24701278,27.7399907,27.9399907,13110,1.9559999704361,1.15198012647629
"89",1.1504,20051123,27.83465436,-112.35521005,2005-11-23,"2005",89,NA,NA,0,"2005-11-23 12:00:00",-112.44701278,-112.24701278,27.7399907,27.9399907,13110,NA,NA,2.03499997916975,0.829874659463041,19,"2005-11-23 12:00:00",-112.44701278,-112.24701278,27.7399907,27.9399907,13110,1.9559999704361,1.15198012647629
"90",1.1505,20051123,27.82931357,-112.36341425,2005-11-23,"2005",90,NA,NA,0,"2005-11-23 12:00:00",-112.46341425,-112.26341425,27.72931357,27.92931357,13110,NA,NA,2.21935997962952,0.886019206179973,25,"2005-11-23 12:00:00",-112.46341425,-112.26341425,27.72931357,27.92931357,13110,1.9559999704361,1.15198012647629
"91",1.1506,20051123,27.82397082,-112.37155879,2005-11-23,"2005",91,NA,NA,0,"2005-11-23 12:00:00",-112.47155879,-112.27155879,27.72397082,27.92397082,13110,NA,NA,2.21935997962952,0.886019206179973,25,"2005-11-23 12:00:00",-112.47155879,-112.27155879,27.72397082,27.92397082,13110,1.9559999704361,1.15198012647629
"92",1.1507,20051123,27.81858509,-112.37956032,2005-11-23,"2005",92,NA,NA,0,"2005-11-23 12:00:00",-112.47956032,-112.27956032,27.71858509,27.91858509,13110,NA,NA,2.34746664365133,0.868816446119883,30,"2005-11-23 12:00:00",-112.47956032,-112.27956032,27.71858509,27.91858509,13110,2.70799994468689,1.03782007069588
"93",1.1508,20051123,27.81306378,-112.38761264,2005-11-23,"2005",93,NA,NA,0,"2005-11-23 12:00:00",-112.48761264,-112.28761264,27.71306378,27.91306378,13110,NA,NA,2.34746664365133,0.868816446119883,30,"2005-11-23 12:00:00",-112.48761264,-112.28761264,27.71306378,27.91306378,13110,2.70799994468689,1.03782007069588
"94",1.1509,20051123,27.80747832,-112.39556671,2005-11-23,"2005",94,NA,NA,0,"2005-11-23 12:00:00",-112.49556671,-112.29556671,27.70747832,27.90747832,13110,NA,NA,2.34746664365133,0.868816446119883,30,"2005-11-23 12:00:00",-112.49556671,-112.29556671,27.70747832,27.90747832,13110,2.70799994468689,1.03782007069588
"95",1.151,20051123,27.80190552,-112.40356913,2005-11-23,"2005",95,NA,NA,0,"2005-11-23 12:00:00",-112.50356913,-112.30356913,27.70190552,27.90190552,13110,NA,NA,2.49320686685628,0.789178553443124,29,"2005-11-23 12:00:00",-112.50356913,-112.30356913,27.70190552,27.90190552,13110,2.70799994468689,1.03782007069588
"96",1.1511,20051123,27.79631645,-112.4115203,2005-11-23,"2005",96,NA,NA,0,"2005-11-23 12:00:00",-112.5115203,-112.3115203,27.69631645,27.89631645,13110,NA,NA,2.49320686685628,0.789178553443124,29,"2005-11-23 12:00:00",-112.5115203,-112.3115203,27.69631645,27.89631645,13110,2.70799994468689,1.03782007069588
"97",1.1512,20051123,27.79070311,-112.41949734,2005-11-23,"2005",97,NA,NA,0,"2005-11-23 12:00:00",-112.51949734,-112.31949734,27.69070311,27.89070311,13110,NA,NA,2.70347996234894,0.62664949618974,25,"2005-11-23 12:00:00",-112.51949734,-112.31949734,27.69070311,27.89070311,13110,2.70799994468689,1.03782007069588
"98",1.1513,20051123,27.78516064,-112.42742,2005-11-23,"2005",98,NA,NA,0,"2005-11-23 12:00:00",-112.51949734,-112.31949734,27.69070311,27.89070311,13110,NA,NA,2.70347996234894,0.62664949618974,25,"2005-11-23 12:00:00",-112.51949734,-112.31949734,27.69070311,27.89070311,13110,2.70799994468689,1.03782007069588
"99",1.1514,20051123,27.77959182,-112.4353459,2005-11-23,"2005",99,NA,NA,0,"2005-11-23 12:00:00",-112.5353459,-112.3353459,27.67959182,27.87959182,13110,NA,NA,9.0848571572985,22.3554130228041,28,"2005-11-23 12:00:00",-112.5353459,-112.3353459,27.67959182,27.87959182,13110,2.96499991416931,0.656791915941238
"100",1.1515,20051123,27.77409883,-112.44345828,2005-11-23,"2005",100,NA,NA,0,"2005-11-23 12:00:00",-112.5353459,-112.3353459,27.67959182,27.87959182,13110,NA,NA,9.0848571572985,22.3554130228041,28,"2005-11-23 12:00:00",-112.5353459,-112.3353459,27.67959182,27.87959182,13110,2.96499991416931,0.656791915941238
"101",1.1516,20051123,27.76853511,-112.4513972,2005-11-23,"2005",101,NA,NA,0,"2005-11-23 12:00:00",-112.5513972,-112.3513972,27.66853511,27.86853511,13110,NA,NA,12.6399444937706,27.1075667331922,36,"2005-11-23 12:00:00",-112.5513972,-112.3513972,27.66853511,27.86853511,13110,2.96499991416931,0.656791915941238
"102",1.1517,20051123,27.76299628,-112.45929555,2005-11-23,"2005",102,NA,NA,0,"2005-11-23 12:00:00",-112.55929555,-112.35929555,27.66299628,27.86299628,13110,NA,NA,13.9804000675678,28.4261247272238,40,"2005-11-23 12:00:00",-112.55929555,-112.35929555,27.66299628,27.86299628,13110,3.18649995326996,1.47592834171057
"103",1.1518,20051123,27.75708882,-112.46708876,2005-11-23,"2005",103,NA,NA,0,"2005-11-23 12:00:00",-112.55929555,-112.35929555,27.66299628,27.86299628,13110,NA,NA,13.9804000675678,28.4261247272238,40,"2005-11-23 12:00:00",-112.55929555,-112.35929555,27.66299628,27.86299628,13110,3.18649995326996,1.47592834171057
"104",1.1519,20051123,27.7520711,-112.4737748,2005-11-23,"2005",104,NA,NA,0,"2005-11-23 12:00:00",-112.5737748,-112.3737748,27.6520711,27.8520711,13110,NA,NA,14.1803276477189,35.9242378775581,58,"2005-11-23 12:00:00",-112.5737748,-112.3737748,27.6520711,27.8520711,13110,2.96499991416931,1.55154076355696
"105",1.1525,20051124,27.71569382,-112.51723713,2005-11-24,"2005",105,20.6900005340576,0,6,"2005-11-24 12:00:00",-112.61723713,-112.41723713,27.61569382,27.81569382,13111,20.6900005340576,0,4.25435080962588,19.1277292485306,258,"2005-11-24 12:00:00",-112.61723713,-112.41723713,27.61569382,27.81569382,13111,0.978999972343445,0.41957578868866
"106",1.1526,20051124,27.72436731,-112.52241383,2005-11-24,"2005",106,20.6900005340576,0,2,"2005-11-24 12:00:00",-112.62241383,-112.42241383,27.62436731,27.82436731,13111,20.6900005340576,0,3.6169087628448,16.9975807182366,263,"2005-11-24 12:00:00",-112.62241383,-112.42241383,27.62436731,27.82436731,13111,0.952000021934509,0.363237007069588
"107",1.1527,20051124,27.73218727,-112.52743903,2005-11-24,"2005",107,NA,NA,0,"2005-11-24 12:00:00",-112.62743903,-112.42743903,27.63218727,27.83218727,13111,NA,NA,3.50261173732988,16.6922666313547,273,"2005-11-24 12:00:00",-112.62743903,-112.42743903,27.63218727,27.83218727,13111,0.921999990940094,0.32617195404768
"108",1.1528,20051124,27.74009824,-112.53234147,2005-11-24,"2005",108,NA,NA,0,"2005-11-24 12:00:00",-112.63234147,-112.43234147,27.64009824,27.84009824,13111,NA,NA,3.5463539491432,16.8765660956415,267,"2005-11-24 12:00:00",-112.63234147,-112.43234147,27.64009824,27.84009824,13111,0.921999990940094,0.318758961117268
"109",1.1529,20051124,27.74795418,-112.53718537,2005-11-24,"2005",109,NA,NA,0,"2005-11-24 12:00:00",-112.63718537,-112.43718537,27.64795418,27.84795418,13111,NA,NA,2.29253126264495,8.68894937819992,272,"2005-11-24 12:00:00",-112.63718537,-112.43718537,27.64795418,27.84795418,13111,0.890999972820282,0.266126631778479
"110",1.153,20051124,27.75648238,-112.54062147,2005-11-24,"2005",110,NA,NA,0,"2005-11-24 12:00:00",-112.64062147,-112.44062147,27.65648238,27.85648238,13111,NA,NA,1.83307609761107,5.84072248881511,276,"2005-11-24 12:00:00",-112.64062147,-112.44062147,27.65648238,27.85648238,13111,0.866999983787537,0.220907383739948
"111",1.1531,20051124,27.7649855,-112.54390332,2005-11-24,"2005",111,NA,NA,0,"2005-11-24 12:00:00",-112.64390332,-112.44390332,27.6649855,27.8649855,13111,NA,NA,1.83389300151945,5.89443626334108,271,"2005-11-24 12:00:00",-112.64390332,-112.44390332,27.6649855,27.8649855,13111,0.866999983787537,0.209046648073196
"112",1.1532,20051124,27.77353546,-112.5471413,2005-11-24,"2005",112,NA,NA,0,"2005-11-24 12:00:00",-112.6471413,-112.4471413,27.67353546,27.87353546,13111,NA,NA,1.76079349133415,5.84224416371822,276,"2005-11-24 12:00:00",-112.6471413,-112.4471413,27.67353546,27.87353546,13111,0.832499980926514,0.178653341710567
"113",1.1533,20051124,27.78202839,-112.55040906,2005-11-24,"2005",113,NA,NA,0,"2005-11-24 12:00:00",-112.65040906,-112.45040906,27.68202839,27.88202839,13111,NA,NA,1.68920108283542,5.78845005650366,281,"2005-11-24 12:00:00",-112.65040906,-112.45040906,27.68202839,27.88202839,13111,0.824999988079071,0.152707778084278
"114",1.1534,20051124,27.79063113,-112.5536889,2005-11-24,"2005",114,NA,NA,0,"2005-11-24 12:00:00",-112.65040906,-112.45040906,27.68202839,27.88202839,13111,NA,NA,1.68920108283542,5.78845005650366,281,"2005-11-24 12:00:00",-112.65040906,-112.45040906,27.68202839,27.88202839,13111,0.824999988079071,0.152707778084278
"115",1.1535,20051124,27.79905965,-112.55712588,2005-11-24,"2005",115,NA,NA,0,"2005-11-24 12:00:00",-112.65712588,-112.45712588,27.69905965,27.89905965,13111,NA,NA,1.67267492824224,5.77047311147308,283,"2005-11-24 12:00:00",-112.65712588,-112.45712588,27.69905965,27.89905965,13111,0.824999988079071,0.143812204241753
"116",1.1536,20051124,27.80747567,-112.56059339,2005-11-24,"2005",116,NA,NA,0,"2005-11-24 12:00:00",-112.66059339,-112.46059339,27.70747567,27.90747567,13111,NA,NA,1.64809409251196,5.73206279248144,287,"2005-11-24 12:00:00",-112.66059339,-112.46059339,27.70747567,27.90747567,13111,0.824999988079071,0.142329623329639
"117",1.1537,20051124,27.81587189,-112.56405404,2005-11-24,"2005",117,NA,NA,0,"2005-11-24 12:00:00",-112.66059339,-112.46059339,27.70747567,27.90747567,13111,NA,NA,1.64809409251196,5.73206279248144,287,"2005-11-24 12:00:00",-112.66059339,-112.46059339,27.70747567,27.90747567,13111,0.824999988079071,0.142329623329639
"118",1.1538,20051124,27.82434854,-112.56772458,2005-11-24,"2005",118,NA,NA,0,"2005-11-24 12:00:00",-112.66772458,-112.46772458,27.72434854,27.92434854,13111,NA,NA,1.31415398104381,4.44055359425298,289,"2005-11-24 12:00:00",-112.66772458,-112.46772458,27.72434854,27.92434854,13111,0.824999988079071,0.13639921131134
"119",1.1539,20051124,27.8328138,-112.57131023,2005-11-24,"2005",119,NA,NA,0,"2005-11-24 12:00:00",-112.67131023,-112.47131023,27.7328138,27.9328138,13111,NA,NA,0.849422144436094,0.211763023802595,289,"2005-11-24 12:00:00",-112.67131023,-112.47131023,27.7328138,27.9328138,13111,0.828000009059906,0.13639921131134
"120",1.154,20051124,27.84123934,-112.57499337,2005-11-24,"2005",120,NA,NA,0,"2005-11-24 12:00:00",-112.67131023,-112.47131023,27.7328138,27.9328138,13111,NA,NA,0.849422144436094,0.211763023802595,289,"2005-11-24 12:00:00",-112.67131023,-112.47131023,27.7328138,27.9328138,13111,0.828000009059906,0.13639921131134
"121",1.1541,20051124,27.84963982,-112.57866483,2005-11-24,"2005",121,NA,NA,0,"2005-11-24 12:00:00",-112.67866483,-112.47866483,27.74963982,27.94963982,13111,NA,NA,0.842467128405522,0.155378101610374,289,"2005-11-24 12:00:00",-112.67866483,-112.47866483,27.74963982,27.94963982,13111,0.837000012397766,0.128986218380928
"122",1.1542,20051124,27.8580405,-112.58261554,2005-11-24,"2005",122,NA,NA,0,"2005-11-24 12:00:00",-112.68261554,-112.48261554,27.7580405,27.9580405,13111,NA,NA,0.861847751074596,0.14645123229661,289,"2005-11-24 12:00:00",-112.68261554,-112.48261554,27.7580405,27.9580405,13111,0.856000006198883,0.139364373135567
"123",1.1543,20051124,27.86637219,-112.58644999,2005-11-24,"2005",123,NA,NA,0,"2005-11-24 12:00:00",-112.68261554,-112.48261554,27.7580405,27.9580405,13111,NA,NA,0.861847751074596,0.14645123229661,289,"2005-11-24 12:00:00",-112.68261554,-112.48261554,27.7580405,27.9580405,13111,0.856000006198883,0.139364373135567
"124",1.1544,20051124,27.87466311,-112.59040279,2005-11-24,"2005",124,NA,NA,0,"2005-11-24 12:00:00",-112.69040279,-112.49040279,27.77466311,27.97466311,13111,NA,NA,0.872764705786656,0.153645539865973,289,"2005-11-24 12:00:00",-112.69040279,-112.49040279,27.77466311,27.97466311,13111,0.861999988555908,0.137881792223454
"125",1.1545,20051124,27.88289276,-112.59434311,2005-11-24,"2005",125,NA,NA,0,"2005-11-24 12:00:00",-112.69434311,-112.49434311,27.78289276,27.98289276,13111,NA,NA,0.945941177206468,0.836842296602096,289,"2005-11-24 12:00:00",-112.69434311,-112.49434311,27.78289276,27.98289276,13111,0.871999979019165,0.148259946978092
"126",1.1546,20051124,27.89122792,-112.59834679,2005-11-24,"2005",126,NA,NA,0,"2005-11-24 12:00:00",-112.69434311,-112.49434311,27.78289276,27.98289276,13111,NA,NA,0.945941177206468,0.836842296602096,289,"2005-11-24 12:00:00",-112.69434311,-112.49434311,27.78289276,27.98289276,13111,0.871999979019165,0.148259946978092
"127",1.1547,20051124,27.89950376,-112.60226783,2005-11-24,"2005",127,NA,NA,0,"2005-11-24 12:00:00",-112.70226783,-112.50226783,27.79950376,27.99950376,13111,NA,NA,0.963072665628677,0.839427202578447,289,"2005-11-24 12:00:00",-112.70226783,-112.50226783,27.79950376,27.99950376,13111,0.888000011444092,0.161603351926804
"128",1.1548,20051124,27.90785798,-112.60617673,2005-11-24,"2005",128,NA,NA,0,"2005-11-24 12:00:00",-112.70617673,-112.50617673,27.80785798,28.00785798,13111,NA,NA,0.961314880311695,0.26672027544305,289,"2005-11-24 12:00:00",-112.70617673,-112.50617673,27.80785798,28.00785798,13111,0.893999993801117,0.180877168893814
"129",1.1549,20051124,27.91616868,-112.61006024,2005-11-24,"2005",129,NA,NA,0,"2005-11-24 12:00:00",-112.71006024,-112.51006024,27.81616868,28.01616868,13111,NA,NA,0.984910036247082,0.276937935551974,289,"2005-11-24 12:00:00",-112.71006024,-112.51006024,27.81616868,28.01616868,13111,0.907000005245209,0.180877168893814
"130",1.155,20051124,27.92455957,-112.61400571,2005-11-24,"2005",130,NA,NA,0,"2005-11-24 12:00:00",-112.71400571,-112.51400571,27.82455957,28.02455957,13111,NA,NA,1.01201038129602,0.294797504077676,289,"2005-11-24 12:00:00",-112.71400571,-112.51400571,27.82455957,28.02455957,13111,0.921999990940094,0.200151074230671
"131",1.1551,20051124,27.93273912,-112.61799117,2005-11-24,"2005",131,NA,NA,0,"2005-11-24 12:00:00",-112.71799117,-112.51799117,27.83273912,28.03273912,13111,NA,NA,1.0250449830273,0.300904232915448,289,"2005-11-24 12:00:00",-112.71799117,-112.51799117,27.83273912,28.03273912,13111,0.936999976634979,0.225355126476288
"132",1.1552,20051124,27.94109347,-112.62190448,2005-11-24,"2005",132,NA,NA,0,"2005-11-24 12:00:00",-112.72190448,-112.52190448,27.84109347,28.04109347,13111,NA,NA,1.05022837402086,0.310250298719444,289,"2005-11-24 12:00:00",-112.72190448,-112.52190448,27.84109347,28.04109347,13111,0.955999970436096,0.232768296146393
"133",1.1553,20051124,27.94945874,-112.6259048,2005-11-24,"2005",133,NA,NA,0,"2005-11-24 12:00:00",-112.7259048,-112.5259048,27.84945874,28.04945874,13111,NA,NA,1.06315224867791,0.316217991857905,289,"2005-11-24 12:00:00",-112.7259048,-112.5259048,27.84945874,28.04945874,13111,0.971000015735626,0.263902848780155
"134",1.1554,20051124,27.95781062,-112.62948523,2005-11-24,"2005",134,NA,NA,0,"2005-11-24 12:00:00",-112.72948523,-112.52948523,27.85781062,28.05781062,13111,NA,NA,1.07848096760087,0.311300098816198,289,"2005-11-24 12:00:00",-112.72948523,-112.52948523,27.85781062,28.05781062,13111,1.01199996471405,0.269833172428608
"135",1.1555,20051124,27.96635613,-112.63297586,2005-11-24,"2005",135,NA,NA,0,"2005-11-24 12:00:00",-112.73297586,-112.53297586,27.86635613,28.06635613,13111,NA,NA,1.10169550064938,0.318428986114977,289,"2005-11-24 12:00:00",-112.73297586,-112.53297586,27.86635613,28.06635613,13111,1.03299999237061,0.295037401413918
"136",1.1556,20051124,27.97480797,-112.63640709,2005-11-24,"2005",136,NA,NA,0,"2005-11-24 12:00:00",-112.73640709,-112.53640709,27.87480797,28.07480797,13111,NA,NA,1.11985121012559,0.312327502090754,289,"2005-11-24 12:00:00",-112.73640709,-112.53640709,27.87480797,28.07480797,13111,1.0460000038147,0.292072239589691
"137",1.1557,20051124,27.98327412,-112.63982621,2005-11-24,"2005",137,NA,NA,0,"2005-11-24 12:00:00",-112.73982621,-112.53982621,27.88327412,28.08327412,13111,NA,NA,1.13171972226107,0.308143898241391,289,"2005-11-24 12:00:00",-112.73982621,-112.53982621,27.88327412,28.08327412,13111,1.05799996852875,0.290589570307732
"138",1.1558,20051124,27.99181046,-112.64328782,2005-11-24,"2005",138,NA,NA,0,"2005-11-24 12:00:00",-112.73982621,-112.53982621,27.88327412,28.08327412,13111,NA,NA,1.13171972226107,0.308143898241391,289,"2005-11-24 12:00:00",-112.73982621,-112.53982621,27.88327412,28.08327412,13111,1.05799996852875,0.290589570307732
"139",1.1559,20051124,28.00028867,-112.64663732,2005-11-24,"2005",139,NA,NA,0,"2005-11-24 12:00:00",-112.74663732,-112.54663732,27.90028867,28.10028867,13111,NA,NA,1.14977894665902,0.303690872021832,285,"2005-11-24 12:00:00",-112.74663732,-112.54663732,27.90028867,28.10028867,13111,1.11300003528595,0.329137292611599
"140",1.156,20051124,28.00893954,-112.64968594,2005-11-24,"2005",140,NA,NA,0,"2005-11-24 12:00:00",-112.74968594,-112.54968594,27.90893954,28.10893954,13111,NA,NA,1.36780000611355,2.58592116851313,285,"2005-11-24 12:00:00",-112.74968594,-112.54968594,27.90893954,28.10893954,13111,1.125,0.335067527890205
"141",1.1561,20051124,28.0176593,-112.65256229,2005-11-24,"2005",141,NA,NA,0,"2005-11-24 12:00:00",-112.74968594,-112.54968594,27.90893954,28.10893954,13111,NA,NA,1.36780000611355,2.58592116851313,285,"2005-11-24 12:00:00",-112.74968594,-112.54968594,27.90893954,28.10893954,13111,1.125,0.335067527890205
