"","cruise_int","Date_M","Lat_M","Lon_M"
"14786","11.3252",20160627,28.80656504,-112.80384203
"14787","11.3253",20160627,28.79951725,-112.79744916
"14788","11.3254",20160627,28.79249625,-112.79101391
"14789","11.3255",20160627,28.7851067,-112.78290924
"14790","11.3256",20160627,28.79057082,-112.7819162
"14791","11.3257",20160627,28.79661861,-112.78426643
"14792","11.3258",20160627,28.80331848,-112.78815166
"14793","11.3259",20160627,28.81140367,-112.79595411
"14794","11.3260",20160627,28.8181576,-112.80264911
"14795","11.3261",20160627,28.82499942,-112.80930809
"14796","11.3262",20160627,28.83186852,-112.81591827
"14797","11.3263",20160627,28.83883854,-112.8225374
"14798","11.3264",20160627,28.84584565,-112.82898893
"14799","11.3265",20160627,28.85277293,-112.83549932
"14800","11.3266",20160627,28.85972811,-112.84203387
"14801","11.3267",20160627,28.86670571,-112.84851516
"14802","11.3268",20160627,28.87368118,-112.85503069
"14803","11.3269",20160627,28.88059378,-112.86155738
"14804","11.3270",20160627,28.88754603,-112.86813308
"14805","11.3271",20160627,28.89562581,-112.87688994
"14806","11.3272",20160627,28.90177007,-112.87787632
"14807","11.3273",20160627,28.90825279,-112.88047118
"14808","11.3274",20160627,28.91810099,-112.88118005
"14809","11.3275",20160627,28.9274885,-112.88126704
"14810","11.3276",20160627,28.93650004,-112.88129968
"14811","11.3277",20160627,28.94550004,-112.88137639
"14812","11.3278",20160627,28.95455219,-112.88155019
"14813","11.3279",20160627,28.96357905,-112.8816128
"14814","11.3280",20160627,28.97256255,-112.88161181
"14815","11.3281",20160627,28.9813133,-112.88151989
"14816","11.3282",20160627,28.9905755,-112.88157988
"14817","11.3283",20160627,28.99961472,-112.88143422
"14818","11.3284",20160627,29.00861868,-112.88113477
"14819","11.3285",20160627,29.01765966,-112.88100245
"14820","11.3286",20160627,29.02665378,-112.88092574
"14821","11.3287",20160627,29.03565085,-112.88092828
"14822","11.3288",20160627,29.04474653,-112.88093843
"14823","11.3289",20160627,29.0537418,-112.88086174
"14824","11.3290",20160627,29.06273326,-112.88082166
"14825","11.3291",20160627,29.07176695,-112.88073337
"14826","11.3292",20160627,29.08080523,-112.88045686
"14827","11.3293",20160627,29.08983298,-112.8800271
"14828","11.3294",20160627,29.09888452,-112.87962293
"14829","11.3295",20160627,29.10785269,-112.87952264
"14830","11.3296",20160627,29.11683273,-112.87947509
"14831","11.3297",20160627,29.12588101,-112.87938505
"14832","11.3298",20160627,29.13491177,-112.87933874
"14833","11.3299",20160627,29.14392274,-112.87936459
"14834","11.3300",20160627,29.15304089,-112.87942541
"14835","11.3301",20160627,29.16163734,-112.88179126
"14836","11.3302",20160627,29.17029247,-112.88475089
"14837","11.3303",20160627,29.17893654,-112.88773517
"14838","11.3304",20160627,29.18756699,-112.890772
"14839","11.3305",20160627,29.19646394,-112.89317703
"14840","11.3306",20160627,29.19583905,-112.88621594
"14841","11.3307",20160627,29.18684314,-112.88685069
"14842","11.3308",20160627,29.17780919,-112.88744962
"14843","11.3309",20160627,29.16881109,-112.88808482
"14844","11.3310",20160627,29.15978722,-112.88872769
"14845","11.3311",20160627,29.1506208,-112.88923974
"14846","11.3312",20160627,29.14187346,-112.88956102
"14847","11.3313",20160627,29.13311734,-112.89041653
"14848","11.3314",20160627,29.12648831,-112.89741057
"14849","11.3456",20160627,28.72211598,-113.0655551
"14850","11.3457",20160627,28.71402378,-113.0636053
"14851","11.3458",20160627,28.70727453,-113.06131366
"14852","11.3459",20160627,28.69742643,-113.05872396
"14853","11.3460",20160627,28.68843597,-113.05631846
"14854","11.3461",20160627,28.67964339,-113.05393924
"14855","11.3462",20160627,28.67115847,-113.05158366
"14856","11.3463",20160627,28.66187324,-113.04906102
"14857","11.3464",20160627,28.65334908,-113.0467249
"14858","11.3465",20160627,28.64460737,-113.04424978
"14859","11.3466",20160627,28.63585603,-113.04174597
"14860","11.3467",20160627,28.62712031,-113.0391883
"14861","11.3468",20160627,28.61838256,-113.03662855
"14862","11.3469",20160627,28.60964819,-113.03412431
"14863","11.3470",20160627,28.60067273,-113.03158856
"14864","11.3471",20160627,28.59215439,-113.02894846
"14865","11.3472",20160627,28.58343259,-113.02630386
"14866","11.3473",20160627,28.57479292,-113.02345277
"14867","11.3474",20160627,28.56628109,-113.02010729
"14868","11.3475",20160627,28.55771714,-113.0167143
"14869","11.3476",20160627,28.54920922,-113.01334775
"14870","11.3477",20160627,28.53918612,-113.00955001
"14871","11.3478",20160627,28.53674634,-113.0022826
"14872","11.3479",20160627,28.53161475,-112.99877045
"14873","11.3480",20160627,28.53228329,-112.99166305
"14874","11.3481",20160627,28.538734,-112.98339582
"14875","11.3482",20160627,28.5451348,-112.9754552
"14876","11.3483",20160627,28.55052445,-112.96723909
"14877","11.3484",20160627,28.55512718,-112.95845309
"14878","11.3485",20160627,28.55977104,-112.94965966
"14879","11.3486",20160627,28.56483688,-112.94129211
"14880","11.3487",20160627,28.57032253,-112.93336228
"14881","11.3488",20160627,28.57611582,-112.92512439
"14882","11.3489",20160627,28.58283199,-112.91707392
"14883","11.3490",20160627,28.59090232,-112.91244913
"14884","11.3491",20160627,28.59877697,-112.91354026
"14885","11.3492",20160627,28.60443144,-112.91852925
"14886","11.3493",20160627,28.60702609,-112.91931426
"14887","11.3494",20160627,28.61303094,-112.91887685
"14888","11.3495",20160628,28.61033201,-112.91125736
"14889","11.3496",20160628,28.60437162,-112.90338008
"14890","11.3497",20160628,28.59839201,-112.89547785
"14891","11.3498",20160628,28.5924647,-112.88780287
"14892","11.3499",20160628,28.58650996,-112.88011037
"14893","11.3500",20160628,28.5806635,-112.87241193
"14894","11.3501",20160628,28.57473284,-112.864577
"14895","11.3502",20160628,28.5688046,-112.85691472
"14896","11.3503",20160628,28.56286536,-112.84930163
"14897","11.3504",20160628,28.55679829,-112.84168132
"14898","11.3505",20160628,28.55072333,-112.83419573
"14899","11.3506",20160628,28.54455708,-112.82667339
"14900","11.3507",20160628,28.53837709,-112.81922183
"14901","11.3508",20160628,28.53219274,-112.81179232
"14902","11.3509",20160628,28.52919739,-112.80285939
"14903","11.3510",20160628,28.52896804,-112.79247111
"14904","11.3511",20160628,28.52874406,-112.78231727
"14905","11.3512",20160628,28.52857065,-112.772076
"14906","11.3513",20160628,28.52847496,-112.7618744
"14907","11.3514",20160628,28.52857252,-112.75165382
"14908","11.3515",20160628,28.53187245,-112.74257387
"14909","11.3516",20160628,28.53697613,-112.73415155
"14910","11.3517",20160628,28.54211887,-112.72579742
"14911","11.3518",20160628,28.54701328,-112.71733547
"14912","11.3519",20160628,28.55170269,-112.70883448
"14913","11.3520",20160628,28.55671499,-112.70011808
"14914","11.3521",20160628,28.56172576,-112.69187812
"14915","11.3522",20160628,28.56679486,-112.68349763
"14916","11.3523",20160628,28.57189268,-112.67497983
"14917","11.3524",20160628,28.57841819,-112.66799041
"14918","11.3525",20160628,28.58541835,-112.66089201
"14919","11.3526",20160628,28.59345466,-112.65720341
"14920","11.3527",20160628,28.59631566,-112.6637478
"14921","11.3528",20160628,28.60080705,-112.67100633
"14922","11.3529",20160628,28.60554192,-112.67921158
"14923","11.3530",20160628,28.6112863,-112.68605188
"14924","11.3531",20160628,28.61778114,-112.69246812
"14925","11.3532",20160628,28.62464908,-112.69865832
"14926","11.3533",20160628,28.63161033,-112.70469722
"14927","11.3534",20160628,28.63742127,-112.70709897
"14928","11.3535",20160628,28.64681468,-112.71343944
"14929","11.3536",20160628,28.65452727,-112.71878113
"14930","11.3537",20160628,28.6622687,-112.72397791
"14931","11.3538",20160628,28.67012546,-112.72913563
"14932","11.3539",20160628,28.67793648,-112.73419861
"14933","11.3540",20160628,28.68585835,-112.73918397
"14934","11.3541",20160628,28.69374875,-112.74407964
"14935","11.3542",20160628,28.70175037,-112.74890044
"14936","11.3543",20160628,28.70954441,-112.75344261
"14937","11.3544",20160628,28.71777877,-112.75820656
"14938","11.3545",20160628,28.72589741,-112.76283433
"14939","11.3546",20160628,28.73389898,-112.76745459
"14940","11.3547",20160628,28.74197708,-112.772091
"14941","11.3548",20160628,28.74997326,-112.7767487
"14942","11.3549",20160628,28.75800387,-112.78155167
"14943","11.3550",20160628,28.76596697,-112.78619982
"14944","11.3551",20160628,28.77394784,-112.79100454
"14945","11.3552",20160628,28.78192507,-112.7958867
"14946","11.3553",20160628,28.78981188,-112.80073283
"14947","11.3554",20160628,28.7977397,-112.80560428
"14948","11.3555",20160628,28.80573272,-112.81050049
"14949","11.3556",20160628,28.81359307,-112.81534974
"14950","11.3557",20160628,28.8216087,-112.82024586
"14951","11.3558",20160628,28.82947507,-112.82510969
"14952","11.3559",20160628,28.83738196,-112.82994342
"14953","11.3560",20160628,28.84541166,-112.83477701
"14954","11.3561",20160628,28.85342299,-112.83943687
"14955","11.3562",20160628,28.86146583,-112.84397139
"14956","11.3563",20160628,28.86960046,-112.84849055
"14957","11.3564",20160628,28.87774747,-112.85295931
"14958","11.3565",20160628,28.88585936,-112.85738787
"14959","11.3566",20160628,28.89399738,-112.8618295
"14960","11.3567",20160628,28.90219402,-112.86611431
"14961","11.3568",20160628,28.91029031,-112.87035846
"14962","11.3569",20160628,28.91849915,-112.87466774
"14963","11.3570",20160628,28.92673178,-112.87894295
"14964","11.3571",20160628,28.93490575,-112.88312282
"14965","11.3572",20160628,28.94316887,-112.88728489
"14966","11.3573",20160628,28.95147953,-112.89144262
"14967","11.3574",20160628,28.95969883,-112.89547949
"14968","11.3575",20160628,28.9680526,-112.89952584
"14969","11.3576",20160628,28.97636347,-112.90346173
"14970","11.3577",20160628,28.97947514,-112.89671669
"14971","11.3578",20160628,28.97241119,-112.89057303
"14972","11.3579",20160628,28.96530409,-112.88435571
"14973","11.3580",20160628,28.95816763,-112.8780332
"14974","11.3581",20160628,28.9510731,-112.87170749
"14975","11.3582",20160628,28.94401192,-112.86549005
"14976","11.3583",20160628,28.93688374,-112.85920619
"14977","11.3584",20160628,28.92971415,-112.85294302
"14978","11.3585",20160628,28.92251643,-112.84674595
"14979","11.3586",20160628,28.91528759,-112.8406054
"14980","11.3587",20160628,28.90803893,-112.83454031
"14981","11.3588",20160628,28.900753,-112.828514
"14982","11.3589",20160628,28.89334802,-112.82267277
"14983","11.3590",20160628,28.88579773,-112.81694253
"14984","11.3591",20160628,28.87819265,-112.81157301
"14985","11.3592",20160628,28.87045386,-112.80631382
"14986","11.3593",20160628,28.86263554,-112.8011228
"14987","11.3594",20160628,28.85483373,-112.79599295
"14988","11.3595",20160628,28.84703384,-112.79099714
"14989","11.3596",20160628,28.83921225,-112.78587408
"14990","11.3780",20160628,28.59699205,-112.6220686
"14991","11.3781",20160628,28.59558134,-112.6322361
"14992","11.3782",20160628,28.59334578,-112.64213898
"14993","11.3783",20160628,28.59052516,-112.65326595
"14994","11.3784",20160628,28.5920679,-112.65975008
"14995","11.3785",20160628,28.59940092,-112.6669913
"14996","11.3786",20160628,28.60137279,-112.67238904
"14997","11.3787",20160628,28.59658355,-112.68161979
"14998","11.3788",20160628,28.58922168,-112.68753842
"14999","11.3789",20160628,28.58175067,-112.69339384
"15000","11.3790",20160628,28.57428684,-112.69911642
"15001","11.3791",20160628,28.56674556,-112.70464071
"15002","11.3792",20160628,28.55945413,-112.71065364
"15003","11.3793",20160628,28.55214314,-112.71673498
"15004","11.3794",20160628,28.54482654,-112.72266016
"15005","11.3795",20160628,28.5375633,-112.72868298
"15006","11.3796",20160628,28.53025651,-112.73467022
"15007","11.3797",20160628,28.5227735,-112.74049426
"15008","11.3798",20160628,28.51541597,-112.7462741
"15009","11.3799",20160628,28.50804367,-112.75209264
"15010","11.3800",20160628,28.49995451,-112.75628573
"15011","11.3801",20160628,28.49113065,-112.75864475
"15012","11.3802",20160628,28.48231774,-112.76077817
"15013","11.3803",20160628,28.47350154,-112.76299594
"15014","11.3804",20160628,28.46474732,-112.76517597
"15015","11.3805",20160628,28.45588136,-112.76736975
"15016","11.3806",20160628,28.44712389,-112.76971137
"15017","11.3807",20160628,28.43836935,-112.77223098
"15018","11.3808",20160628,28.42968351,-112.77481271
"15019","11.3809",20160628,28.42088975,-112.77739057
"15020","11.3810",20160628,28.41213073,-112.77988364
"15021","11.3811",20160628,28.40342928,-112.78233986
"15022","11.3812",20160628,28.39461298,-112.78465902
"15023","11.3813",20160628,28.38577922,-112.78688385
"15024","11.3814",20160628,28.37929134,-112.78440515
"15025","11.3815",20160628,28.38819759,-112.7830239
"15026","11.3816",20160628,28.39719683,-112.78305097
"15027","11.3817",20160628,28.40622899,-112.78308918
"15028","11.3818",20160628,28.41519368,-112.78318426
"15029","11.3819",20160628,28.42428164,-112.78331539
"15030","11.3820",20160628,28.43333511,-112.78356692
"15031","11.3821",20160628,28.44235048,-112.78370281
"15032","11.3822",20160628,28.45135217,-112.78386142
"15033","11.3823",20160628,28.46034525,-112.78393538
"15034","11.3824",20160628,28.46934144,-112.78384352
"15035","11.3825",20160628,28.47836376,-112.78356936
"15036","11.3826",20160628,28.48672135,-112.78559604
"15037","11.3827",20160628,28.49402765,-112.79149177
"15038","11.3828",20160628,28.50040291,-112.79873071
"15039","11.3829",20160628,28.50679782,-112.8059147
"15040","11.3830",20160628,28.51310063,-112.81319743
"15041","11.3831",20160628,28.51916773,-112.82075161
"15042","11.3832",20160628,28.5250048,-112.82847545
"15043","11.3833",20160628,28.53092896,-112.83625101
"15044","11.3834",20160628,28.53677693,-112.84406402
"15045","11.3835",20160628,28.54241476,-112.85194225
"15046","11.3836",20160628,28.54810492,-112.8598954
"15047","11.3837",20160628,28.55375042,-112.86782238
"15048","11.3838",20160628,28.55937151,-112.87582244
"15049","11.3839",20160628,28.56493554,-112.88393898
"15050","11.3840",20160628,28.57044754,-112.89204917
"15051","11.3841",20160628,28.5756818,-112.89991493
"15052","11.3842",20160628,28.58133522,-112.90813356
"15053","11.3843",20160628,28.58711846,-112.91594115
"15054","11.3844",20160628,28.59291752,-112.92382245
"15055","11.3845",20160628,28.59865527,-112.9317209
"15056","11.3846",20160628,28.60427881,-112.93968013
"15057","11.3847",20160628,28.60982912,-112.94777299
"15058","11.3848",20160628,28.61530892,-112.955927
"15059","11.3849",20160628,28.62071999,-112.96402749
"15060","11.3850",20160628,28.62621864,-112.97216641
"15061","11.3851",20160628,28.63169503,-112.98024312
"15062","11.3852",20160628,28.63725214,-112.98830013
"15063","11.3853",20160628,28.64270777,-112.99638615
"15064","11.3854",20160628,28.64821185,-113.00451132
"15065","11.3855",20160628,28.65374298,-113.01262308
"15066","11.3856",20160628,28.65928271,-113.02080624
"15067","11.3857",20160628,28.66475266,-113.02884031
"15068","11.3858",20160628,28.67024239,-113.03690504
"15069","11.3859",20160628,28.67581034,-113.04496544
"15070","11.3860",20160628,28.68196398,-113.05239769
"15071","11.3861",20160628,28.68872002,-113.05924172
"15072","11.3862",20160628,28.69536775,-113.0661764
"15073","11.3863",20160628,28.7019665,-113.07265433
"15074","11.3864",20160628,28.71048747,-113.0757868
"15075","11.3865",20160628,28.71927496,-113.07831146
"15076","11.3866",20160628,28.72798591,-113.08083847
"15077","11.3867",20160628,28.73676503,-113.08334136
"15078","11.3868",20160629,28.7454895,-113.08579064
"15079","11.3869",20160629,28.75427471,-113.08824773
"15080","11.3870",20160629,28.76311517,-113.0906762
"15081","11.3871",20160629,28.7718658,-113.09300059
"15082","11.3872",20160629,28.78061269,-113.09527609
"15083","11.3873",20160629,28.78943322,-113.09759178
"15084","11.3874",20160629,28.79826036,-113.10002773
"15085","11.3875",20160629,28.80662059,-113.10352638
"15086","11.3876",20160629,28.81520422,-113.10691405
"15087","11.3877",20160629,28.82351163,-113.11074471
"15088","11.3878",20160629,28.83189011,-113.11468447
"15089","11.3879",20160629,28.83922367,-113.12051495
"15090","11.3880",20160629,28.84585345,-113.12746918
"15091","11.3881",20160629,28.85256682,-113.13431475
"15092","11.3882",20160629,28.85925545,-113.14107287
"15093","11.3883",20160629,28.86605604,-113.14781523
"15094","11.3884",20160629,28.87280664,-113.15463594
"15095","11.3885",20160629,28.87951662,-113.16154022
"15096","11.3886",20160629,28.88618101,-113.16832229
"15097","11.3887",20160629,28.89304995,-113.1751204
"15098","11.3888",20160629,28.89979655,-113.18182663
"15099","11.3889",20160629,28.90662927,-113.18854523
"15100","11.3890",20160629,28.91345636,-113.19513494
"15101","11.3891",20160629,28.92031639,-113.20188275
"15102","11.3892",20160629,28.92694062,-113.20878486
"15103","11.3893",20160629,28.93359202,-113.21573338
"15104","11.3894",20160629,28.94017972,-113.22275006
"15105","11.3895",20160629,28.9468859,-113.22962802
"15106","11.3896",20160629,28.95351159,-113.23657388
"15107","11.3897",20160629,28.96008531,-113.24357671
"15108","11.3898",20160629,28.96661136,-113.25058657
"15109","11.3899",20160629,28.97319524,-113.25772008
"15110","11.3900",20160629,28.97971549,-113.26484042
"15111","11.3901",20160629,28.98613717,-113.27195322
"15112","11.3902",20160629,28.99277878,-113.2789229
"15113","11.3903",20160629,28.99929212,-113.28591742
"15114","11.3904",20160629,29.00589131,-113.2929086
"15115","11.3905",20160629,29.01248883,-113.29990468
"15116","11.3906",20160629,29.01910431,-113.3069871
"15117","11.3907",20160629,29.02564333,-113.31391822
"15118","11.3908",20160629,29.03228951,-113.32093339
"15119","11.3909",20160629,29.03892533,-113.32791137
"15120","11.3910",20160629,29.04563819,-113.33479524
"15121","11.3911",20160629,29.05233888,-113.34164714
"15122","11.3912",20160629,29.0590234,-113.3485418
"15123","11.3913",20160629,29.06570225,-113.3554585
"15124","11.3914",20160629,29.07240098,-113.36239578
"15125","11.3915",20160629,29.07895782,-113.36925917
"15126","11.3916",20160629,29.08552084,-113.37626784
"15127","11.3917",20160629,29.09209698,-113.38338842
"15128","11.3918",20160629,29.09854959,-113.39051059
"15129","11.3919",20160629,29.10516995,-113.39755281
"15130","11.3920",20160629,29.11194996,-113.40439906
"15131","11.3921",20160629,29.11872267,-113.41109279
"15132","11.3922",20160629,29.12563059,-113.4178513
"15133","11.3923",20160629,29.13246702,-113.42448869
"15134","11.3924",20160629,29.13931151,-113.43115596
"15135","11.3925",20160629,29.14609322,-113.43784697
"15136","11.3926",20160629,29.152841,-113.44468095
"15137","11.3927",20160629,29.1594722,-113.45158793
"15138","11.3928",20160629,29.16610842,-113.45856481
"15139","11.3929",20160629,29.17269635,-113.46560035
"15140","11.3930",20160629,29.17936088,-113.47251307
"15141","11.3931",20160629,29.18603877,-113.4794123
"15142","11.3932",20160629,29.19274818,-113.48628126
"15143","11.3933",20160629,29.19938088,-113.49314716
"15144","11.3934",20160629,29.2060005,-113.50032236
"15145","11.3935",20160629,29.21277188,-113.50695885
"15146","11.3936",20160629,29.21949596,-113.51384319
"15147","11.3937",20160629,29.22617866,-113.52079944
"15148","11.3938",20160629,29.23294256,-113.52764577
"15149","11.3939",20160629,29.23965879,-113.53429112
"15150","11.3940",20160629,29.24652952,-113.54122062
"15151","11.3941",20160629,29.25311009,-113.54809032
"15152","11.3942",20160629,29.25985348,-113.55494004
"15153","11.3943",20160629,29.26669364,-113.56168983
"15154","11.3944",20160629,29.27368581,-113.56793676
"15155","11.3945",20160629,29.2812192,-113.57359654
"15156","11.3946",20160629,29.28891256,-113.5790551
"15157","11.3947",20160629,29.29673809,-113.58429608
"15158","11.3948",20160629,29.30450299,-113.5894737
"15159","11.3949",20160629,29.31231051,-113.59460915
"15160","11.3950",20160629,29.32005784,-113.60006224
"15161","11.3951",20160629,29.32763461,-113.60549525
"15162","11.3952",20160629,29.33531215,-113.61097953
"15163","11.3953",20160629,29.34295232,-113.61634552
"15164","11.3954",20160629,29.35078525,-113.62162913
"15165","11.3955",20160629,29.35830618,-113.6270253
"15166","11.3956",20160629,29.36606368,-113.63248925
"15167","11.3957",20160629,29.3738168,-113.63782276
"15168","11.3958",20160629,29.38117106,-113.64365266
"15169","11.3959",20160629,29.38849434,-113.64953934
"15170","11.3960",20160629,29.39591614,-113.65560319
"15171","11.3961",20160629,29.40332604,-113.66163823
"15172","11.3962",20160629,29.41056803,-113.66755959
"15173","11.3963",20160629,29.41786212,-113.67364279
"15174","11.3964",20160629,29.42510371,-113.67973242
"15175","11.3965",20160629,29.43242627,-113.68578286
"15176","11.3966",20160629,29.43973387,-113.69179938
"15177","11.3967",20160629,29.44703526,-113.69778889
"15178","11.3968",20160629,29.45434168,-113.70382469
"15179","11.3969",20160629,29.46174094,-113.70988355
"15180","11.3970",20160629,29.46740655,-113.71687424
"15181","11.3971",20160629,29.45990032,-113.7163085
"15182","11.3972",20160629,29.45243512,-113.71027364
"15183","11.3973",20160629,29.44513629,-113.70424879
"15184","11.3974",20160629,29.43789342,-113.69824249
"15185","11.3975",20160629,29.43061867,-113.69211066
"15186","11.3976",20160629,29.42350388,-113.68579705
"15187","11.3977",20160629,29.41639297,-113.67943398
"15188","11.3978",20160629,29.40933841,-113.67301417
"15189","11.3979",20160629,29.40242919,-113.66661758
"15190","11.3980",20160629,29.39532261,-113.66012629
"15191","11.3981",20160629,29.3883618,-113.65353945
"15192","11.3982",20160629,29.38153411,-113.6473423
"15193","11.3983",20160629,29.37423446,-113.64089797
"15194","11.3984",20160629,29.36699651,-113.63485088
"15195","11.3985",20160629,29.35973406,-113.62882366
"15196","11.3986",20160629,29.35239844,-113.6227683
"15197","11.3987",20160629,29.34510447,-113.61673406
"15198","11.3988",20160629,29.33783813,-113.61071413
"15199","11.3989",20160629,29.33076459,-113.604339
"15200","11.3990",20160629,29.3235744,-113.59810739
"15201","11.3991",20160629,29.31630194,-113.59197667
"15202","11.3992",20160629,29.30910627,-113.58584723
"15203","11.3993",20160629,29.30195951,-113.57968792
"15204","11.3994",20160629,29.29472441,-113.57340584
"15205","11.3995",20160629,29.28752241,-113.56723618
"15206","11.3996",20160629,29.28030923,-113.56114561
"15207","11.3997",20160629,29.2729444,-113.55507975
"15208","11.3998",20160629,29.26577612,-113.54888161
"15209","11.3999",20160629,29.25865704,-113.54263624
"15210","11.4000",20160629,29.25164502,-113.53626863
"15211","11.4001",20160629,29.24464416,-113.52966438
"15212","11.4002",20160629,29.23771583,-113.52299852
"15213","11.4003",20160629,29.23089004,-113.51645863
"15214","11.4004",20160629,29.2238351,-113.50987427
"15215","11.4005",20160629,29.21684543,-113.50342558
"15216","11.4006",20160629,29.20981174,-113.49697218
"15217","11.4007",20160629,29.20253478,-113.49085026
"15218","11.1000",20160620,27.92995799,-111.22838647
"15219","11.1001",20160620,27.92093785,-111.22841703
"15220","11.1002",20160620,27.91188816,-111.22843783
"15221","11.1003",20160620,27.90289588,-111.22845857
"15222","11.1004",20160620,27.89387043,-111.22847118
"15223","11.1005",20160620,27.88484625,-111.22842424
"15224","11.1006",20160620,27.87580757,-111.22835195
"15225","11.1007",20160620,27.86677926,-111.22831144
"15226","11.1008",20160620,27.85806584,-111.22707174
"15227","11.1009",20160620,27.85988044,-111.21743394
"15228","11.1010",20160620,27.86284663,-111.20786057
"15229","11.1011",20160620,27.86577929,-111.19825973
"15230","11.1012",20160620,27.86862871,-111.18864616
"15231","11.1013",20160620,27.87144065,-111.17907314
"15232","11.1014",20160620,27.87418298,-111.169492
"15233","11.1015",20160620,27.87700196,-111.16000698
"15234","11.1016",20160620,27.87973258,-111.15056719
"15235","11.1017",20160620,27.88260627,-111.1411701
"15236","11.1018",20160620,27.8855981,-111.13156494
"15237","11.1019",20160620,27.87856462,-111.12758055
"15238","11.1020",20160620,27.86973297,-111.12618078
"15239","11.1021",20160620,27.86081011,-111.12482049
"15240","11.1022",20160620,27.85185834,-111.12349442
"15241","11.1023",20160620,27.84289019,-111.12216631
"15242","11.1024",20160620,27.83394135,-111.12088493
"15243","11.1025",20160620,27.82499253,-111.11960955
"15244","11.1026",20160620,27.81604413,-111.11832176
"15245","11.1027",20160620,27.80976882,-111.11264325
"15246","11.1028",20160620,27.81354376,-111.10386266
"15247","11.1029",20160620,27.81880418,-111.09578882
"15248","11.1030",20160620,27.82418481,-111.08764744
"15249","11.1031",20160620,27.82956453,-111.07953673
"15250","11.1032",20160620,27.83499614,-111.07143409
"15251","11.1033",20160620,27.84045606,-111.06333755
"15252","11.1034",20160620,27.84573346,-111.05518167
"15253","11.1035",20160620,27.85068331,-111.04670664
"15254","11.1036",20160620,27.85561103,-111.03819509
"15255","11.1037",20160620,27.85810071,-111.02886776
"15256","11.1038",20160620,27.85643831,-111.01912
"15257","11.1039",20160620,27.84781713,-111.01698511
"15258","11.1040",20160620,27.8388954,-111.01548948
"15259","11.1041",20160620,27.82997302,-111.01407197
"15260","11.1042",20160620,27.82104111,-111.01266419
"15261","11.1043",20160620,27.81207941,-111.01130192
"15262","11.1044",20160620,27.80318799,-111.01001589
"15263","11.1045",20160620,27.794177,-111.00871509
"15264","11.1046",20160620,27.78523303,-111.00764833
"15265","11.1047",20160620,27.77621969,-111.0067041
"15266","11.1048",20160620,27.76741197,-111.00478128
"15267","11.1049",20160620,27.76141764,-110.99956906
"15268","11.1050",20160620,27.76576121,-110.99064509
"15269","11.1051",20160620,27.77026257,-110.98179912
"15270","11.1052",20160620,27.77472435,-110.97298679
"15271","11.1053",20160620,27.77914747,-110.96416771
"15272","11.1054",20160620,27.78354014,-110.95536531
"15273","11.1055",20160620,27.78732797,-110.94619704
"15274","11.1056",20160620,27.79085028,-110.93684113
"15275","11.1057",20160620,27.79437941,-110.92756375
"15276","11.1058",20160620,27.79832929,-110.91847802
"15277","11.1059",20160620,27.80240641,-110.90953895
"15278","11.1060",20160620,27.80649463,-110.90036316
"15279","11.1061",20160620,27.80096873,-110.89424431
"15280","11.1062",20160620,27.79286101,-110.88958
"15281","11.1063",20160620,27.78451924,-110.8858428
"15282","11.1064",20160620,27.77548805,-110.88459093
"15283","11.1065",20160620,27.76653905,-110.88381109
"15284","11.1066",20160620,27.75765765,-110.88300997
"15285","11.1067",20160620,27.74885237,-110.88218726
"15286","11.1068",20160620,27.7396615,-110.88136132
"15287","11.1543",20160621,27.63494986,-110.71025521
"15288","11.1544",20160621,27.63162828,-110.71401875
"15289","11.1545",20160621,27.62956561,-110.72017588
"15290","11.1546",20160621,27.63008321,-110.71884972
"15291","11.1547",20160621,27.63070747,-110.71294542
"15292","11.1548",20160621,27.63435271,-110.70464923
"15293","11.1549",20160621,27.63705803,-110.7011101
"15294","11.1550",20160621,27.636627,-110.71285978
"15295","11.1551",20160621,27.6302163,-110.71968922
"15296","11.1552",20160621,27.62196349,-110.72384142
"15297","11.1553",20160621,27.61382548,-110.72797428
"15298","11.1554",20160621,27.60550594,-110.73227715
"15299","11.1555",20160621,27.59728774,-110.73652916
"15300","11.1556",20160621,27.58912269,-110.74082047
"15301","11.1557",20160621,27.5809732,-110.74512938
"15302","11.1558",20160621,27.57289284,-110.74951776
"15303","11.1559",20160621,27.56561906,-110.7535644
"15304","11.1560",20160621,27.55674308,-110.75867081
"15305","11.1561",20160621,27.54884938,-110.7633763
"15306","11.1562",20160621,27.54090286,-110.76810148
"15307","11.1645",20160622,27.18347391,-110.57418769
"15308","11.1646",20160622,27.18330561,-110.56410675
"15309","11.1647",20160622,27.1830588,-110.55400886
"15310","11.1648",20160622,27.18280696,-110.54391486
"15311","11.1649",20160622,27.17539782,-110.54343942
"15312","11.1650",20160622,27.16674728,-110.54641769
"15313","11.1651",20160622,27.15826229,-110.54877301
"15314","11.1667",20160622,27.09288867,-110.47106097
"15315","11.1668",20160622,27.09243354,-110.46099644
"15316","11.1669",20160622,27.09192296,-110.45090181
"15317","11.1670",20160622,27.09143268,-110.440848
"15318","11.1671",20160622,27.0908678,-110.43067588
"15319","11.1672",20160622,27.08263684,-110.42974352
"15320","11.1673",20160622,27.07362972,-110.4297544
"15321","11.1674",20160622,27.06455303,-110.42972593
"15322","11.1689",20160622,26.98838923,-110.34352456
"15323","11.1690",20160622,26.97950356,-110.34507247
